Date,Open,High,Low,Close,Adj Close,Volume
2016-06-02,44.700001,45.660000,44.500000,45.549999,36.689903,48167400
2016-06-09,45.330002,46.009998,44.439999,45.009998,36.254940,50672000
2016-06-16,44.869999,45.340000,44.380001,44.860001,36.411209,61481500
2016-06-23,45.029999,45.169998,43.320000,44.439999,36.070316,80199200
2016-06-30,44.520000,45.669998,44.490002,45.270000,36.743996,51097900
2016-07-07,45.419998,45.770000,44.970001,45.740002,37.125481,49573400
2016-07-14,45.730000,45.939999,45.389999,45.509998,36.938789,42439800
2016-07-21,45.340000,45.840000,43.099998,43.400002,35.226185,79296500
2016-07-28,43.270000,43.830002,43.220001,43.639999,35.420982,66902300
2016-08-04,43.560001,43.799999,43.220001,43.610001,35.396637,46016000
2016-08-11,43.720001,44.330002,43.619999,44.060001,35.761890,53537400
2016-08-18,44.009998,44.259998,43.660000,43.849998,35.591438,47147700
2016-08-25,43.849998,43.939999,43.080002,43.430000,35.250530,51123200
2016-09-01,43.209999,43.830002,43.200001,43.639999,35.420982,34740800
2016-09-08,43.669998,43.730000,41.990002,42.110001,34.179142,72363500
2016-09-15,42.009998,42.610001,41.880001,42.529999,34.802059,56234300
2016-09-22,42.709999,43.009998,42.000000,42.150002,34.491112,60621200
2016-09-29,42.020000,42.500000,41.669998,41.810001,34.212894,61490200
2016-10-06,41.680000,41.990002,41.400002,41.779999,34.188354,51294700
2016-10-13,41.650002,42.119999,41.509998,42.049999,34.409279,66006600
2016-10-20,41.970001,43.029999,41.680000,42.439999,34.728413,71832100
2016-10-27,42.630001,42.650002,41.900002,42.049999,34.409279,65520600
2016-11-03,42.220001,42.980000,41.689999,42.270000,34.589310,73148300
2016-11-10,41.860001,42.259998,40.630001,41.259998,33.762833,95416100
2016-11-17,41.279999,41.700001,40.730000,41.119999,33.648266,63075900
2016-11-24,41.389999,41.790001,40.349998,40.349998,33.018177,60659000
2016-12-01,40.310001,41.290001,39.880001,41.290001,34.073025,72594000
2016-12-08,41.070000,42.220001,40.849998,41.209999,34.007011,95688700
2016-12-15,41.099998,41.830002,41.099998,41.570000,34.304081,62924900
2016-12-22,41.570000,41.759998,41.080002,41.389999,34.155544,34317900
2016-12-29,41.380001,41.970001,41.279999,41.650002,34.370106,43015900
2017-01-05,41.660000,41.860001,40.830002,41.049999,33.874973,63010400
2017-01-12,41.009998,41.380001,40.689999,41.290001,34.073025,39524600
2017-01-19,41.139999,42.250000,41.029999,42.119999,34.757942,66889700
2017-01-26,42.029999,42.110001,41.209999,41.259998,34.048267,57384500
2017-02-02,41.410000,42.150002,41.250000,42.020000,34.675430,64619800
2017-02-09,42.020000,42.020000,40.220001,40.439999,33.371590,138483300
2017-02-16,40.549999,41.680000,40.500000,41.599998,34.328842,65539300
2017-02-23,41.669998,42.349998,41.590000,42.160000,34.790958,68867300
2017-03-02,42.080002,42.560001,41.740002,41.990002,34.650673,69465100
2017-03-09,42.090000,42.400002,41.830002,42.119999,34.757942,76299900
2017-03-16,42.029999,42.700001,41.900002,42.380001,35.281181,93807700
2017-03-23,42.209999,42.560001,41.910000,42.419998,35.314480,61399000
2017-03-30,42.349998,42.860001,42.259998,42.570000,35.439362,55880700
2017-04-06,42.580002,42.990002,42.470001,42.939999,35.747379,57380100
2017-04-13,42.869999,43.790001,42.779999,43.230000,35.988808,48284700
2017-04-20,43.200001,43.430000,42.820000,43.240002,35.997128,73747600
2017-04-27,43.169998,43.500000,42.849998,43.320000,36.063728,56145100
2017-05-04,43.419998,43.910000,43.360001,43.570000,36.271851,48902500
2017-05-11,43.490002,44.169998,43.430000,43.930000,36.571548,47621800
2017-05-18,43.869999,45.090000,43.639999,45.029999,37.487293,63221300
2017-05-25,45.000000,45.700001,44.970001,45.470001,37.853600,55287100
2017-06-01,45.450001,46.060001,45.230000,45.509998,37.886887,53601200
2017-06-08,45.509998,45.509998,44.799999,45.299999,37.712070,54987200
2017-06-15,45.180000,45.869999,45.009998,45.220001,37.955288,68995400
2017-06-22,45.169998,45.509998,45.000000,45.320000,38.039211,45389200
2017-06-29,45.130001,45.270000,44.650002,44.820000,37.619541,31924400
2017-07-06,44.720001,44.849998,44.150002,44.509998,37.359333,50389100
2017-07-13,44.490002,44.849998,44.369999,44.830002,37.627941,38143900
2017-07-20,44.900002,45.790001,44.310001,45.740002,38.391735,52784700
2017-07-27,45.799999,46.430000,45.380001,45.590000,38.265842,61258100
2017-08-03,45.650002,45.950001,45.330002,45.590000,38.265842,45394500
2017-08-10,45.560001,46.340000,45.459999,46.200001,38.777847,43405800
2017-08-17,46.119999,46.330002,45.439999,45.540001,38.223866,45851600
2017-08-24,45.540001,45.759998,45.250000,45.389999,38.097965,39262600
2017-08-31,45.400002,46.040001,45.340000,45.959999,38.576397,40811400
2017-09-07,46.009998,46.980000,45.959999,46.869999,39.340199,49169200
2017-09-14,46.400002,46.470001,45.549999,45.779999,38.425308,56770000
2017-09-21,45.709999,45.869999,44.380001,44.639999,37.766602,46091700
2017-09-28,44.669998,45.560001,44.650002,45.500000,38.494179,55677900
2017-10-05,45.509998,46.099998,45.279999,46.099998,39.001797,33870100
2017-10-12,45.980000,46.750000,45.939999,46.400002,39.255589,41516400
2017-10-19,46.369999,46.790001,45.930000,46.049999,38.959492,45849600
2017-10-26,46.320000,46.750000,45.630001,45.799999,38.747978,41387100
2017-11-02,45.810001,46.189999,45.310001,46.180000,39.069469,37954400
2017-11-09,46.119999,47.480000,46.020000,46.810001,39.602474,51828700
2017-11-16,46.950001,46.980000,45.250000,45.840000,38.781830,70103200
2017-11-23,45.889999,46.150002,45.209999,45.500000,38.494179,33580400
2017-11-30,45.139999,46.480000,45.029999,46.450001,39.297901,68964800
2017-12-07,46.290001,46.320000,44.919998,45.900002,39.150955,58461800
2017-12-14,45.810001,46.419998,45.799999,46.080002,39.304489,55931600
2017-12-21,46.139999,46.220001,45.549999,45.930000,39.176540,26824400
2017-12-28,45.910000,46.180000,45.340000,45.439999,38.758591,38418200
2018-01-04,45.560001,46.360001,45.450001,46.070000,39.295963,53554200
2018-01-11,46.230000,47.000000,45.860001,46.820000,39.935688,50755700
2018-01-18,46.750000,47.950001,46.610001,47.830002,40.797169,65145900
2018-01-25,47.700001,48.619999,47.369999,47.590000,40.592461,63453700
2018-02-01,47.410000,47.730000,43.439999,44.560001,38.007992,89679100
2018-02-08,44.619999,44.619999,42.189999,44.099998,37.615627,87458500
2018-02-15,44.250000,45.639999,43.330002,43.340000,36.967373,57599800
2018-02-22,43.430000,44.389999,43.220001,43.220001,36.865021,58072100
2018-03-01,43.099998,44.049999,42.820000,43.820000,37.376789,64681800
2018-03-08,43.900002,45.090000,43.730000,43.779999,37.342674,60660700
2018-03-15,43.880001,44.020000,42.790001,43.000000,37.001133,78054100
2018-03-22,42.880001,43.700001,42.250000,43.320000,37.276489,64929800
2018-03-29,43.540001,44.400002,42.470001,44.240002,38.068150,53706300
2018-04-05,44.279999,44.610001,43.709999,43.990002,37.853020,53920100
2018-04-12,44.080002,45.029999,43.950001,44.509998,38.300472,44048100
2018-04-19,44.340000,44.470001,41.910000,42.430000,36.510658,76238200
2018-04-26,42.400002,43.689999,41.939999,42.060001,36.192268,64627200
2018-05-03,42.220001,42.500000,41.520000,41.779999,35.951332,62991800
2018-05-10,41.990002,42.470001,41.450001,41.549999,35.753422,53011800
2018-05-17,42.009998,42.599998,41.869999,42.400002,36.484833,53112100
2018-05-24,42.400002,43.279999,42.099998,43.130001,37.112999,43017200
2018-05-31,43.200001,43.590000,42.680000,43.459999,37.396954,57142400
2018-06-07,43.330002,44.520000,43.330002,44.180000,38.016514,56541300
2018-06-14,43.750000,44.150002,43.200001,43.259998,37.224857,70250700
2018-06-21,43.270000,43.840000,42.959999,43.070000,37.391434,66789300
2018-06-28,43.240002,44.330002,43.169998,43.990002,38.190144,41601300
2018-07-05,44.160000,45.000000,44.130001,44.790001,38.884670,46081700
2018-07-12,44.830002,45.389999,44.470001,45.119999,39.171162,36692700
2018-07-19,44.990002,46.580002,44.610001,46.090000,40.013271,62858300
2018-07-26,46.360001,46.669998,46.049999,46.389999,40.273716,54500800
2018-08-02,46.480000,46.869999,46.119999,46.150002,40.065365,48971500
2018-08-09,46.250000,46.419998,45.650002,46.080002,40.004585,41135400
2018-08-16,46.110001,46.869999,45.919998,45.930000,39.874367,47023800
2018-08-23,45.889999,46.080002,45.220001,45.330002,39.353477,54566700
2018-08-30,45.279999,45.419998,44.389999,45.380001,39.396881,51244000
2018-09-06,45.400002,46.310001,45.279999,46.240002,40.143482,52711100
2018-09-13,46.009998,46.529999,45.610001,45.959999,39.900406,41401400
2018-09-20,46.220001,46.689999,45.570000,45.849998,40.143486,57837600
2018-09-27,45.730000,46.560001,45.680000,45.869999,40.160999,47268500
2018-10-04,45.660000,46.700001,45.430000,45.680000,39.994652,52866000
2018-10-11,45.799999,45.990002,44.250000,45.860001,40.152245,63204800
2018-10-18,45.900002,47.389999,45.450001,46.730000,40.913971,80099600
2018-10-25,46.650002,48.080002,45.430000,47.880001,41.920841,102815200
2018-11-01,47.810001,49.549999,47.299999,49.369999,43.225395,77236000
2018-11-08,49.119999,50.240002,49.099998,49.759998,43.566856,62058900
2018-11-15,49.660000,50.840000,48.590000,48.730000,42.665047,68876200
2018-11-22,48.750000,49.720001,48.549999,49.709999,43.523079,34683800
2018-11-29,49.279999,50.509998,48.889999,49.580002,43.409267,71039600
2018-12-06,49.509998,50.020000,48.470001,49.220001,43.434837,75972200
2018-12-13,48.720001,49.610001,47.619999,47.900002,42.269985,78754300
2018-12-20,47.810001,48.750000,45.660000,46.939999,41.422810,78684000
2018-12-27,46.740002,48.009998,46.029999,46.930000,41.413986,52364700
2019-01-03,46.820000,47.750000,46.430000,46.570000,41.096310,74316800
2019-01-10,46.660000,47.599998,46.340000,46.919998,41.405170,66830200
2019-01-17,46.919998,48.290001,46.880001,48.270000,42.596493,48564000
2019-01-24,48.110001,48.110001,46.939999,47.860001,42.234684,57256500
2019-01-31,47.849998,49.470001,47.470001,49.259998,43.470127,87758300
2019-02-07,49.169998,49.939999,49.000000,49.790001,43.937836,52962500
2019-02-14,46.700001,46.959999,44.770000,45.099998,39.799080,147582300
2019-02-21,45.000000,45.950001,44.419998,44.939999,39.657890,109914700
2019-02-28,45.119999,45.790001,45.110001,45.450001,40.107944,82093700
2019-03-07,45.490002,46.340000,44.610001,46.220001,40.787449,85361000
2019-03-14,45.840000,46.110001,45.139999,45.529999,40.178547,118128100
2019-03-21,45.529999,46.910000,45.439999,46.610001,41.490673,73745600
2019-03-28,46.680000,47.169998,46.040001,46.180000,41.107903,60038900
2019-04-04,46.340000,47.000000,46.110001,46.639999,41.517376,41615500
2019-04-11,46.720001,47.549999,46.540001,47.279999,42.087090,50957600
2019-04-18,47.330002,48.720001,47.020000,47.980000,42.710205,63326800
2019-04-25,47.740002,49.180000,47.470001,48.590000,43.253208,59794300
2019-05-02,48.529999,48.959999,47.770000,47.849998,42.594479,46228200
2019-05-09,47.799999,49.380001,47.070000,49.180000,43.778397,61282500
2019-05-16,49.270000,49.709999,48.450001,49.650002,44.196785,69516600
2019-05-23,49.500000,49.900002,48.410000,48.610001,43.271008,50235600
2019-05-30,48.720001,51.139999,48.669998,50.779999,45.202671,62471200
2019-06-06,50.910000,52.189999,50.590000,51.639999,45.968208,61225100
2019-06-13,51.459999,51.700001,50.470001,51.119999,45.505322,50005500
2019-06-20,51.500000,52.200001,51.090000,51.119999,45.860554,66626000
2019-06-27,51.290001,52.330002,50.520000,52.099998,46.739727,59514100
2019-07-04,51.889999,52.330002,51.430000,51.820000,46.488529,36617200
2019-07-11,51.990002,52.470001,51.660000,52.180000,46.811493,38996700
2019-07-18,52.040001,54.820000,51.130001,53.779999,48.246883,83409300
2019-07-25,53.630001,54.310001,52.040001,52.630001,47.215206,67863400
2019-08-01,52.779999,53.389999,51.400002,53.180000,47.708618,90456100
2019-08-08,53.209999,53.970001,52.849998,52.990002,47.538166,52318600
2019-08-15,53.430000,54.779999,53.230000,54.099998,48.533962,56681300
2019-08-22,54.119999,55.150002,53.389999,55.110001,49.440052,54438600
2019-08-29,55.259998,55.919998,54.599998,55.770000,50.032143,41719000
2019-09-05,55.750000,55.770000,53.849998,54.770000,49.135025,55364000
2019-09-12,55.099998,55.310001,53.630001,54.230000,48.650585,56063800
2019-09-19,54.230000,54.689999,53.880001,54.169998,48.952068,53598500
2019-09-26,54.470001,54.779999,52.900002,53.080002,47.967064,56384900
2019-10-03,53.500000,54.540001,52.820000,53.830002,48.644817,49514700
2019-10-10,53.549999,53.880001,53.130001,53.490002,48.337566,45250000
2019-10-17,53.689999,55.389999,53.580002,54.639999,49.376789,62181600
2019-10-24,54.570000,54.820000,53.160000,53.939999,48.744228,46320500
2019-10-31,53.959999,54.740002,52.119999,52.799999,47.714027,73959500
2019-11-07,52.880001,53.000000,51.580002,52.410000,47.361603,51980400
2019-11-14,52.529999,53.439999,52.349998,53.220001,48.093578,56074500
2019-11-21,53.110001,54.099998,52.750000,53.950001,48.753258,50747900
2019-11-28,53.700001,54.310001,52.849998,54.290001,49.060509,48518400
2019-12-05,54.209999,54.509998,53.660000,53.950001,49.117424,53671800
2019-12-12,54.009998,54.830002,53.840000,53.910000,49.081013,58205700
2019-12-19,54.040001,55.240002,53.919998,54.709999,49.809345,49878800
2019-12-26,54.919998,55.450001,54.790001,55.349998,50.392017,27538300
2020-01-02,55.320000,55.430000,54.090000,54.349998,49.481598,58570400
2020-01-09,55.000000,56.980000,54.840000,56.700001,51.621098,76821700
2020-01-16,56.849998,57.639999,56.570000,57.610001,52.449585,49336900
2020-01-23,57.380001,57.869999,56.660000,57.009998,51.903320,64216900
2020-01-30,57.930000,59.450001,57.759998,58.849998,53.578499,77077200
2020-02-06,58.980000,59.840000,58.840000,59.410000,54.088348,42700000
2020-02-13,59.380001,60.070000,59.209999,59.770000,54.416103,34480100
2020-02-20,59.680000,60.130001,57.480000,57.599998,52.440479,64608000
2020-02-27,57.150002,59.000000,51.580002,58.919998,53.642235,137968500
2020-03-05,57.799999,58.169998,51.139999,52.209999,47.533295,118312000
2020-03-12,48.540001,49.930000,41.169998,44.849998,40.832554,161807600
2020-03-19,44.360001,44.660000,36.270000,41.610001,38.215015,230056800
2020-03-26,42.840000,45.560001,41.799999,42.119999,38.683403,131875900
2020-04-02,42.220001,48.599998,41.860001,47.820000,43.918339,94895700
2020-04-09,48.439999,49.730000,46.500000,47.610001,43.725471,73446400
2020-04-16,47.400002,48.299999,44.259998,45.680000,41.952942,99084600
2020-04-23,45.950001,48.000000,44.970001,47.119999,43.275452,85045400
2020-04-30,47.000000,47.000000,44.599998,44.750000,41.098827,82899100
2020-05-07,45.150002,46.220001,43.520000,43.939999,40.354908,70604900
2020-05-14,43.380001,46.169998,43.200001,45.889999,42.145809,115834500
2020-05-21,46.080002,47.090000,44.650002,46.730000,42.917267,66872600
2020-05-28,47.299999,48.119999,46.139999,47.900002,43.991817,115129700
2020-06-04,47.939999,49.970001,47.380001,48.619999,44.653065,86436500
2020-06-11,47.810001,47.919998,44.470001,46.580002,42.779514,94921700
2020-06-18,46.299999,47.790001,44.500000,44.650002,41.379528,93028700
2020-06-25,44.470001,45.529999,43.509998,44.820000,41.537075,91385000
2020-07-02,45.290001,45.500000,44.470001,45.070000,41.768761,57152700
2020-07-09,45.049999,47.189999,43.830002,46.400002,43.001350,89238300
2020-07-16,46.259998,48.520000,45.849998,48.480000,44.928986,99351800
2020-07-23,48.470001,49.279999,47.820000,48.020000,44.502682,77109100
2020-07-30,47.669998,48.230000,46.220001,47.220001,43.761288,68479100
2020-08-06,46.660000,48.689999,46.599998,48.430000,44.882652,60396500
2020-08-13,48.259998,48.750000,47.220001,47.369999,43.900299,56261100
2020-08-20,47.270000,48.180000,46.970001,48.160000,44.632427,53252500
2020-08-27,48.250000,51.360001,48.200001,51.189999,47.440491,84783700
2020-09-03,51.400002,52.139999,49.360001,50.189999,46.513733,76337900
2020-09-10,50.349998,51.450001,49.950001,50.790001,47.069790,72815800
2020-09-17,50.220001,51.160000,48.169998,48.209999,45.040428,84774300
2020-09-24,48.209999,49.709999,47.560001,49.369999,46.124165,68789700
2020-10-01,49.439999,49.759998,48.549999,49.560001,46.301678,62029100
2020-10-08,49.709999,51.529999,49.540001,50.119999,46.824856,59885600
2020-10-15,49.400002,50.619999,49.299999,49.990002,46.703403,56950000
2020-10-22,51.169998,51.200001,47.779999,47.959999,44.806862,82155200
2020-10-29,47.730000,50.209999,47.299999,49.169998,45.937313,74545900
2020-11-05,49.759998,54.299999,49.250000,53.580002,50.057384,102295900
2020-11-12,53.049999,54.619999,52.560001,52.610001,49.151154,71907100
2020-11-19,52.490002,53.590000,51.950001,52.930000,49.450115,70049400
2020-11-26,53.110001,53.189999,51.080002,52.110001,48.684021,85584800
2020-12-03,51.900002,53.869999,51.900002,53.330002,50.214485,75646400
2020-12-10,53.400002,54.220001,52.779999,53.060001,49.960255,76900700
2020-12-17,53.299999,53.840000,51.980000,53.080002,49.979092,79813800
2020-12-24,53.020000,54.630001,53.020000,54.439999,51.259632,28749300
2020-12-31,54.450001,54.930000,50.189999,50.520000,47.568638,93154400
2021-01-07,50.090000,51.130001,49.520000,50.160000,47.229671,139606900
2021-01-14,50.160000,50.180000,48.240002,48.680000,45.836136,110900700
2021-01-21,48.779999,49.400002,48.230000,48.529999,45.694897,85872000
2021-01-28,48.689999,49.500000,48.110001,48.770000,45.920876,73946700
2021-02-04,48.959999,50.580002,48.650002,49.599998,46.702385,88730900
2021-02-11,49.810001,50.849998,49.799999,50.130001,47.201420,62953400
2021-02-18,50.160000,51.509998,49.669998,50.709999,47.747536,73751100
2021-02-25,50.470001,50.750000,48.970001,49.980000,47.060188,78916500
2021-03-04,50.310001,52.490002,49.619999,51.439999,48.434891,112846400
2021-03-11,51.410000,51.619999,50.200001,51.240002,48.246578,80145100
2021-03-18,51.060001,51.889999,50.169998,51.520000,48.913990,135698500
2021-03-25,51.700001,53.939999,51.169998,52.709999,50.043797,82431000
2021-04-01,52.959999,53.650002,52.290001,53.279999,50.584969,57880400
2021-04-08,53.169998,53.549999,52.650002,53.080002,50.395088,49948400
2021-04-15,53.130001,54.740002,53.119999,54.610001,51.847691,78690800
2021-04-22,54.470001,54.869999,53.320000,53.590000,50.879288,53984500
2021-04-29,53.540001,54.799999,53.430000,54.000000,51.268547,64538400
2021-05-06,54.119999,55.500000,53.880001,54.040001,51.306522,66579200
2021-05-13,53.970001,55.099998,53.610001,54.169998,51.429943,67679500
2021-05-20,54.119999,55.119999,54.119999,55.029999,52.246445,65288500
2021-05-27,55.209999,55.709999,54.779999,55.500000,52.692669,100753700
2021-06-03,55.180000,56.480000,55.099998,55.480000,52.673683,71117300
2021-06-10,55.910000,56.209999,54.639999,54.669998,51.904652,60346900
2021-06-17,54.669998,55.150002,53.720001,54.119999,51.769638,81920300
2021-06-24,54.259998,54.470001,53.720001,54.110001,51.760075,67840700
2021-07-01,54.340000,54.480000,53.549999,54.320000,51.960957,53475200
2021-07-08,54.009998,56.349998,53.740002,56.259998,53.816704,75072000
2021-07-15,56.240002,57.560001,55.160000,56.549999,54.094112,86631800
2021-07-22,56.619999,57.540001,56.049999,56.740002,54.275860,56880200
2021-07-29,57.070000,57.250000,56.009998,56.099998,53.663654,51818000
2021-08-05,56.439999,57.180000,56.290001,56.730000,54.266296,48353600
2021-08-12,56.730000,57.560001,56.419998,56.500000,54.046288,46075500
2021-08-19,56.060001,57.029999,55.730000,56.070000,53.634956,52018000
2021-08-26,55.950001,56.799999,55.450001,56.689999,54.228031,52914900
2021-09-02,56.770000,57.029999,55.509998,56.419998,53.969753,56949000
2021-09-09,56.180000,56.419998,55.419998,55.880001,53.453213,73058300
2021-09-16,55.720001,55.990002,53.730000,54.130001,52.169994,107481000
2021-09-23,54.259998,54.619999,52.430000,52.959999,51.042362,69815500
2021-09-30,53.169998,53.770000,52.400002,53.709999,51.765205,91380400
2021-10-07,53.990002,54.830002,53.790001,54.240002,52.276012,71557400
2021-10-14,54.389999,54.880001,53.770000,54.630001,52.651890,70976100
2021-10-21,54.599998,56.080002,54.020000,55.520000,53.509663,75178400
2021-10-28,55.750000,56.500000,55.619999,56.290001,54.251785,74330000
2021-11-04,56.110001,57.160000,56.029999,56.720001,54.666214,55504300
2021-11-11,56.830002,56.990002,55.650002,55.910000,53.885540,54754600
2021-11-18,55.830002,56.110001,54.900002,55.430000,53.422924,74534200
2021-11-25,54.590000,54.750000,52.279999,52.299999,50.406258,86671600
2021-12-02,52.599998,55.419998,52.509998,55.000000,53.419563,106621700
2021-12-09,54.750000,58.250000,54.590000,58.060001,56.391636,118093200
2021-12-16,57.980000,58.919998,57.000000,58.180000,56.508186,125763100
2021-12-23,58.520000,59.099998,57.939999,58.950001,57.256062,39863200
2021-12-30,59.060001,61.200001,58.380001,60.790001,59.043190,86561400
2022-01-06,60.470001,61.119999,59.840000,60.540001,58.800369,86287900
2022-01-13,60.540001,61.450001,60.360001,61.000000,59.247150,74679000
2022-01-20,61.000000,61.439999,58.570000,59.599998,57.887383,118048000
2022-01-27,59.880001,61.270000,58.939999,61.180000,59.421982,101107900
2022-02-03,60.939999,62.330002,60.570000,61.040001,59.286007,97057900
2022-02-10,60.360001,62.299999,59.279999,60.900002,59.150024,98877600
2022-02-17,60.549999,62.820000,60.410000,61.590000,59.820198,84423600
2022-02-24,59.970001,62.900002,59.220001,62.430000,60.636059,107764500
2022-03-03,62.610001,63.020000,58.590000,58.959999,57.265770,120842000
2022-03-10,58.480000,59.939999,57.500000,59.459999,57.751400,94496800
2022-03-17,59.459999,61.099998,59.230000,60.400002,59.113461,96312800
2022-03-24,60.639999,62.529999,60.459999,62.209999,60.884907,65257900
2022-03-31,62.220001,63.259998,61.720001,63.099998,61.755943,75962200
2022-04-07,63.130001,64.870003,62.709999,64.730003,63.351231,69357300
2022-04-14,64.959999,66.239998,64.180000,65.959999,64.555031,54888700
2022-04-21,65.980003,67.199997,64.779999,65.559998,64.163551,94058200
2022-04-28,64.660004,66.279999,62.580002,65.029999,63.644833,108584500
2022-05-05,64.690002,65.360001,63.849998,64.309998,62.940170,100165100
2022-05-12,64.160004,66.379997,60.959999,61.200001,59.896420,104702800
2022-05-19,60.959999,64.470001,59.660000,64.070000,62.705284,111549300
2022-05-26,64.070000,65.099998,62.130001,63.070000,61.726589,92436100
2022-06-02,63.180000,63.770000,62.110001,62.889999,61.550419,71336500
2022-06-09,62.869999,63.349998,58.660000,59.669998,58.399006,95718700
2022-06-16,58.639999,61.450001,58.250000,61.150002,60.279881,82747800
2022-06-23,61.299999,63.759998,61.230000,62.730000,61.837399,72425700
2022-06-30,62.320000,64.449997,62.160000,63.410000,62.507717,60029100
2022-07-07,63.259998,63.580002,61.980000,62.380001,61.492378,66718400
2022-07-14,61.330002,62.970001,61.150002,61.500000,60.624901,69190900
2022-07-21,61.259998,63.799999,60.790001,63.009998,62.113411,70806900
2022-07-28,62.919998,65.040001,62.889999,63.919998,63.010464,63961600
2022-08-04,63.639999,63.810001,62.669998,63.650002,62.744308,48174400
2022-08-11,63.689999,65.230003,63.080002,64.879997,63.956799,45574000
2022-08-18,64.959999,65.470001,63.680000,64.360001,63.444202,39829500
2022-08-25,64.360001,64.800003,61.700001,61.709999,60.831909,50209700
2022-09-01,61.580002,62.770000,60.900002,62.310001,61.423374,52222000
2022-09-08,62.080002,62.880001,60.279999,60.790001,59.925003,73490700
2022-09-15,60.400002,60.700001,59.110001,59.400002,58.554783,70691500
2022-09-22,59.549999,59.730000,55.910000,56.980000,56.578732,90461100
2022-09-29,57.090000,57.810001,55.509998,56.240002,55.843948,80159200
2022-10-06,56.000000,56.099998,54.020000,55.139999,54.751690,71593000
2022-10-13,54.480000,56.779999,54.259998,55.959999,55.565914,67945400
2022-10-20,55.770000,59.779999,54.959999,59.389999,58.971760,94017200
2022-10-27,59.770000,60.910000,58.770000,58.810001,58.395847,68140100
2022-11-03,58.110001,59.790001,58.099998,58.770000,58.356129,47966400
2022-11-10,60.250000,61.720001,59.680000,60.520000,60.093803,79633200
2022-11-17,60.189999,62.790001,60.130001,62.630001,62.188946,58337600
2022-11-24,62.730000,63.680000,61.750000,63.610001,63.162045,58836500
2022-12-01,63.610001,64.519997,63.230000,63.540001,63.540001,57237100
2022-12-08,63.599998,64.699997,63.009998,63.990002,63.990002,65857300
2022-12-15,63.590000,64.050003,62.330002,63.799999,63.799999,77461300
2022-12-22,63.419998,64.650002,62.650002,63.570000,63.570000,30610100
2022-12-29,63.799999,64.150002,63.169998,63.610001,63.610001,14818700
